hash,added,accepted,content_type,name,id,map,placename,position,ingame_xy,data
6f32a70d8a786ec03242d79e9c1553f75854005d,2016-12-26 12:57:59,0,Gathering,Ephemeral Rocky Outcrop,31444,213,2001,"{""map"":{""id"":213,""folder"":""d2f2\/00"",""path"":""d2f2\/d2f2.00.png"",""region"":498,""placename"":2001,""zone"":0,""size_factor"":95,""offset_x"":0,""offset_y"":0,""map_marker_range"":163,""hierarchy"":1,""territory_id"":399,""patch"":0},""position"":{""x"":174,""y"":108.1,""z"":70.3},""ingame"":{""x"":26.1,""y"":24.7},""coordinates"":{""x"":26.367984169408,""y"":25.032608192845}}","26.1,24.7",[]
6f6844ec2338a7f49eae720a32455b9b82348184,2016-12-16 12:37:32,0,Gathering,Mature Tree,30299,6,56,"{""map"":{""id"":6,""folder"":""f1f3\/00"",""path"":""f1f3\/f1f3.00.png"",""region"":23,""placename"":56,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":7,""hierarchy"":1,""territory_id"":153,""patch"":0},""position"":{""x"":295.3,""y"":-15.7,""z"":3.1},""ingame"":{""x"":27.4,""y"":21.2},""coordinates"":{""x"":27.733862304687,""y"":21.431860351562}}","27.4,21.2",[]
6f75982f83ad5a95f3e9cf269fc410f41875bdb2,2016-12-26 12:52:22,0,Gathering,Mature Tree,31181,213,2001,"{""map"":{""id"":213,""folder"":""d2f2\/00"",""path"":""d2f2\/d2f2.00.png"",""region"":498,""placename"":2001,""zone"":0,""size_factor"":95,""offset_x"":0,""offset_y"":0,""map_marker_range"":163,""hierarchy"":1,""territory_id"":399,""patch"":0},""position"":{""x"":187.4,""y"":-117.6,""z"":78},""ingame"":{""x"":26.3,""y"":20.2},""coordinates"":{""x"":26.639517372533,""y"":20.459097450658}}","26.3,20.2",[]
6fc1e7fd4f39c000dff11fc64dd79abcc6f3ae6e,2016-12-20 22:04:20,0,Gathering,Rocky Outcrop,30462,6,56,"{""map"":{""id"":6,""folder"":""f1f3\/00"",""path"":""f1f3\/f1f3.00.png"",""region"":23,""placename"":56,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":7,""hierarchy"":1,""territory_id"":153,""patch"":0},""position"":{""x"":15.2,""y"":30.5,""z"":6.3},""ingame"":{""x"":21.8,""y"":22.1},""coordinates"":{""x"":22.0580078125,""y"":22.368041992188}}","21.8,22.1",[]
6ff29b98a393b9bd91db2186f6a4e67508b24a8a,2017-11-10 16:15:30,0,Gathering,Arbre Mature,31878,354,2410,"{""map"":{""id"":354,""folder"":""e3f2\/00"",""path"":""e3f2\/e3f2.00.png"",""region"":2401,""placename"":2410,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":282,""hierarchy"":1,""territory_id"":614,""patch"":32},""position"":{""x"":428.2,""y"":210.6,""z"":37.2},""ingame"":{""x"":30.1,""y"":25.7},""coordinates"":{""x"":30.426904296875,""y"":26.017529296875}}","30.1,25.7",[]
7002e2fa3d5b439410478b25a6f3c2b8603a3d8b,2016-12-25 23:17:54,0,Gathering,Mineral Deposit,30704,20,42,"{""map"":{""id"":20,""folder"":""w1f1\/00"",""path"":""w1f1\/w1f1.00.png"",""region"":24,""placename"":42,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":40,""hierarchy"":1,""territory_id"":140,""patch"":0},""position"":{""x"":-2.7,""y"":187.3,""z"":49.9},""ingame"":{""x"":21.4,""y"":25.3},""coordinates"":{""x"":21.695288085937,""y"":25.545385742187}}","21.4,25.3",[]
703d30f1d67d817522c4e1986697606f78694e10,2016-12-16 12:38:07,0,Gathering,Rocky Outcrop,30816,6,56,"{""map"":{""id"":6,""folder"":""f1f3\/00"",""path"":""f1f3\/f1f3.00.png"",""region"":23,""placename"":56,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":7,""hierarchy"":1,""territory_id"":153,""patch"":0},""position"":{""x"":-221.2,""y"":16.8,""z"":9.3},""ingame"":{""x"":17.1,""y"":21.8},""coordinates"":{""x"":17.26767578125,""y"":22.0904296875}}","17.1,21.8",[]
7048c4fd35b95939791e12073f13d03cfe316f0c,2016-12-25 00:46:46,0,Gathering,Mineral Deposit,30883,17,32,"{""map"":{""id"":17,""folder"":""s1f3\/00"",""path"":""s1f3\/s1f3.00.png"",""region"":22,""placename"":32,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":76,""hierarchy"":1,""territory_id"":137,""patch"":0},""position"":{""x"":470.1,""y"":142.5,""z"":13.4},""ingame"":{""x"":30.9,""y"":24.4},""coordinates"":{""x"":31.275952148437,""y"":24.637573242188}}","30.9,24.4",[]
7064600fbabd2692efaf1528542b98bb729626bb,2016-12-20 22:01:13,0,Gathering,Mature Tree,30147,4,54,"{""map"":{""id"":4,""folder"":""f1f1\/00"",""path"":""f1f1\/f1f1.00.png"",""region"":23,""placename"":54,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":5,""hierarchy"":1,""territory_id"":148,""patch"":0},""position"":{""x"":154.7,""y"":395.7,""z"":-26.7},""ingame"":{""x"":24.6,""y"":29.4},""coordinates"":{""x"":24.884790039063,""y"":29.768334960938}}","24.6,29.4",[]
706b783e000911e2711a752bf49a4ad60db1491e,2016-11-20 20:52:32,0,Gathering,Legendary Mineral Deposit,31706,216,2101,"{""map"":{""id"":216,""folder"":""a2f2\/00"",""path"":""a2f2\/a2f2.00.png"",""region"":497,""placename"":2101,""zone"":0,""size_factor"":95,""offset_x"":0,""offset_y"":0,""map_marker_range"":166,""hierarchy"":1,""territory_id"":402,""patch"":0},""position"":{""x"":-879.1,""y"":-247.5,""z"":44.6},""ingame"":{""x"":5,""y"":17.6},""coordinates"":{""x"":5.0283113178454,""y"":17.826846474095}}","5,17.6",[]
709e13612d11f402837aea29d2d0484e883595f9,2016-12-22 23:30:22,0,Gathering,Mature Tree,30390,21,43,"{""map"":{""id"":21,""folder"":""w1f2\/00"",""path"":""w1f2\/w1f2.00.png"",""region"":24,""placename"":43,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":39,""hierarchy"":1,""territory_id"":141,""patch"":0},""position"":{""x"":71.6,""y"":283.6,""z"":2.6},""ingame"":{""x"":22.9,""y"":27.2},""coordinates"":{""x"":23.20087890625,""y"":27.49677734375}}","22.9,27.2",[]
70a09dd3430c1fa62d6e02f597354350834ac4c6,2016-11-14 20:40:37,0,Gathering,Unspoiled Mineral Deposit,31456,211,2200,"{""map"":{""id"":211,""folder"":""r2f1\/00"",""path"":""r2f1\/r2f1.00.png"",""region"":25,""placename"":2200,""zone"":0,""size_factor"":95,""map_marker_range"":161,""hierarchy"":1,""territory_id"":397,""patch"":0},""position"":{""x"":371.6,""y"":112.1,""z"":132.9},""ingame"":{""x"":30,""y"":24.8},""coordinates"":{""x"":30.372085731908,""y"":25.113662880345}}","30,24.8",[]
70ead886ed771101ff89d51dc7e0c89440caacce,2016-12-22 23:32:57,0,Gathering,Mature Tree,30089,21,43,"{""map"":{""id"":21,""folder"":""w1f2\/00"",""path"":""w1f2\/w1f2.00.png"",""region"":24,""placename"":43,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":39,""hierarchy"":1,""territory_id"":141,""patch"":0},""position"":{""x"":138.5,""y"":418.7,""z"":8.1},""ingame"":{""x"":24.3,""y"":29.9},""coordinates"":{""x"":24.556518554688,""y"":30.234399414063}}","24.3,29.9",[]
70eda9834190e29f6c4b6ee14e4556027673ef9b,2016-11-13 17:19:42,0,Gathering,Rocky Outcrop,30544,5,55,"{""map"":{""id"":5,""folder"":""f1f2\/00"",""path"":""f1f2\/f1f2.00.png"",""region"":23,""placename"":55,""zone"":0,""size_factor"":100,""map_marker_range"":6,""hierarchy"":1,""territory_id"":152,""patch"":0},""position"":{""x"":-150.6,""y"":125.2,""z"":6},""ingame"":{""x"":18.5,""y"":24},""coordinates"":{""x"":18.698291015625,""y"":24.28701171875}}","18.5,24",[]
70ef9a6335bc4ed169c6ef11105d1caf9d8e884a,2016-12-20 21:58:12,0,Gathering,Rocky Outcrop,30489,19,34,"{""map"":{""id"":19,""folder"":""s1f5\/00"",""path"":""s1f5\/s1f5.00.png"",""region"":22,""placename"":34,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":78,""hierarchy"":1,""territory_id"":139,""patch"":0},""position"":{""x"":-440.6,""y"":201.1,""z"":-12.4},""ingame"":{""x"":12.7,""y"":25.5},""coordinates"":{""x"":12.821826171875,""y"":25.825024414062}}","12.7,25.5",[]
710067f6f6d9dc6c3f3ba501b13351ecaec743c0,2017-11-06 22:30:53,0,Gathering,Mature Tree,30090,21,43,"{""map"":{""id"":21,""folder"":""w1f2\/00"",""path"":""w1f2\/w1f2.00.png"",""region"":24,""placename"":43,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":39,""hierarchy"":1,""territory_id"":141,""patch"":0},""position"":{""x"":9.7,""y"":-12.7,""z"":5.9},""ingame"":{""x"":21.7,""y"":21.2},""coordinates"":{""x"":21.946557617188,""y"":21.492651367187}}","21.7,21.2",[]
7117a9441e807cbe087168f0521cceda1426b656,2016-12-25 23:25:45,0,Gathering,Mineral Deposit,30422,20,42,"{""map"":{""id"":20,""folder"":""w1f1\/00"",""path"":""w1f1\/w1f1.00.png"",""region"":24,""placename"":42,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":40,""hierarchy"":1,""territory_id"":140,""patch"":0},""position"":{""x"":71.9,""y"":382.9,""z"":63.5},""ingame"":{""x"":22.9,""y"":29.2},""coordinates"":{""x"":23.206958007813,""y"":29.508959960938}}","22.9,29.2",[]
7164caa65d4ec9cde562f928f09d76005a7daca4,2016-11-20 19:52:03,0,Gathering,Lush Vegetation Patch,31428,215,2100,"{""map"":{""id"":215,""folder"":""a2f1\/00"",""path"":""a2f1\/a2f1.00.png"",""region"":497,""placename"":2100,""zone"":0,""size_factor"":95,""offset_x"":0,""offset_y"":0,""map_marker_range"":165,""hierarchy"":1,""territory_id"":401,""patch"":0},""position"":{""x"":85.6,""y"":-629.3,""z"":12.7},""ingame"":{""x"":24.3,""y"":10},""coordinates"":{""x"":24.576675575658,""y"":10.09017655222}}","24.3,10",[]
71798432eb9d52e432f859f033afedaf2f6a3608,2016-11-17 19:08:06,0,Gathering,Lush Vegetation Patch,31567,275,1647,"{""map"":{""id"":275,""folder"":""a2fc\/00"",""path"":""a2fc\/a2fc.00.png"",""region"":497,""placename"":1647,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":207,""hierarchy"":1,""territory_id"":514,""patch"":0},""position"":{""x"":673,""y"":-177.7,""z"":224.1},""ingame"":{""x"":35,""y"":17.9},""coordinates"":{""x"":35.387451171875,""y"":18.149145507812}}","35,17.9",[]
71993265fb3496f2608c6e3063c7551acfb52cb1,2016-12-25 01:40:44,0,Gathering,Unspoiled Lush Vegetation Patch,31009,22,44,"{""map"":{""id"":22,""folder"":""w1f3\/00"",""path"":""w1f3\/w1f3.00.png"",""region"":24,""placename"":44,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":41,""hierarchy"":1,""territory_id"":145,""patch"":0},""position"":{""x"":-461.1,""y"":-257.2,""z"":1.9},""ingame"":{""x"":12.3,""y"":16.4},""coordinates"":{""x"":12.406420898437,""y"":16.53818359375}}","12.3,16.4",[]
71d7b07a4a87b12023a96be0f6b0500aa2470bdd,2017-11-14 21:44:48,0,Gathering,Carrière De Pierre,32156,371,2409,"{""map"":{""id"":371,""folder"":""e3f1\/00"",""path"":""e3f1\/e3f1.00.png"",""region"":2401,""placename"":2409,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":281,""hierarchy"":1,""territory_id"":613,""patch"":36},""position"":{""x"":-399.1,""y"":-6,""z"":-145.1},""ingame"":{""x"":13.5,""y"":21.4},""coordinates"":{""x"":13.662768554687,""y"":21.62841796875}}","13.5,21.4",[]
71ee3d6be0128502e126d3322603dae0132362cb,2016-11-14 12:19:07,0,Gathering,Rocky Outcrop,31339,211,2200,"{""map"":{""id"":211,""folder"":""r2f1\/00"",""path"":""r2f1\/r2f1.00.png"",""region"":25,""placename"":2200,""zone"":0,""size_factor"":95,""map_marker_range"":161,""hierarchy"":1,""territory_id"":397,""patch"":0},""position"":{""x"":-183.7,""y"":-384.6,""z"":92},""ingame"":{""x"":18.9,""y"":14.9},""coordinates"":{""x"":19.11966873972,""y"":15.048697060033}}","18.9,14.9",[]
71f71e81157f636e36e5fdde3c0b4bc9ed34a6a1,2017-11-10 16:25:32,0,Gathering,Lush Vegetation Patch,32086,354,2410,"{""map"":{""id"":354,""folder"":""e3f2\/00"",""path"":""e3f2\/e3f2.00.png"",""region"":2401,""placename"":2410,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":282,""hierarchy"":1,""territory_id"":614,""patch"":32},""position"":{""x"":-222.8,""y"":813.2,""z"":-122},""ingame"":{""x"":17,""y"":37.8},""coordinates"":{""x"":17.23525390625,""y"":38.22841796875}}","17,37.8",[]
71fee7003cf3f471c680b49238db0ec6524d9e76,2016-12-24 23:08:20,0,Gathering,Concealed Mineral Deposit,31447,213,2001,"{""map"":{""id"":213,""folder"":""d2f2\/00"",""path"":""d2f2\/d2f2.00.png"",""region"":498,""placename"":2001,""zone"":0,""size_factor"":95,""offset_x"":0,""offset_y"":0,""map_marker_range"":163,""hierarchy"":1,""territory_id"":399,""patch"":0},""position"":{""x"":138.8,""y"":76,""z"":69.4},""ingame"":{""x"":25.4,""y"":24.1},""coordinates"":{""x"":25.654702919408,""y"":24.382144325658}}","25.4,24.1",[]
7206407e69ea8e24e8a9669f9d9af64fe0fade2a,2016-11-14 20:36:11,0,Gathering,Lush Vegetation Patch,31411,211,2200,"{""map"":{""id"":211,""folder"":""r2f1\/00"",""path"":""r2f1\/r2f1.00.png"",""region"":25,""placename"":2200,""zone"":0,""size_factor"":95,""map_marker_range"":161,""hierarchy"":1,""territory_id"":397,""patch"":0},""position"":{""x"":-486.3,""y"":-257.3,""z"":120.9},""ingame"":{""x"":12.8,""y"":17.4},""coordinates"":{""x"":12.987881630345,""y"":17.62826248972}}","12.8,17.4",[]
725e52be56aa98d2dfefa68182e7e71c960a876d,2016-11-24 21:36:55,0,Gathering,Mineral Deposit,31223,212,2000,"{""map"":{""id"":212,""folder"":""d2f1\/00"",""path"":""d2f1\/d2f1.00.png"",""region"":498,""placename"":2000,""zone"":0,""size_factor"":95,""offset_x"":0,""offset_y"":0,""map_marker_range"":162,""hierarchy"":1,""territory_id"":398,""patch"":0},""position"":{""x"":597,""y"":197.1,""z"":-42.8},""ingame"":{""x"":34.5,""y"":26.5},""coordinates"":{""x"":34.939517372533,""y"":26.83607498972}}","34.5,26.5",[]
727f454ad0424f36c66ba065b73d1bc02e703ef5,2017-12-07 19:45:29,0,Gathering,Filon De Minerai,32046,368,2407,"{""map"":{""id"":368,""folder"":""g3f2\/00"",""path"":""g3f2\/g3f2.00.png"",""region"":2400,""placename"":2407,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":278,""hierarchy"":1,""territory_id"":620,""patch"":36},""position"":{""x"":-656.6,""y"":625.1,""z"":263.8},""ingame"":{""x"":8.4,""y"":34},""coordinates"":{""x"":8.444873046875,""y"":34.416821289062}}","8.4,34",[]
7288bb912c43f0b5c504b0c5c4b1215e01c3a659,2016-12-26 12:03:36,0,Gathering,Mature Tree,31696,214,2002,"{""map"":{""id"":214,""folder"":""d2f3\/00"",""path"":""d2f3\/d2f3.00.png"",""region"":498,""placename"":2002,""zone"":0,""size_factor"":95,""offset_x"":0,""offset_y"":0,""map_marker_range"":164,""hierarchy"":1,""territory_id"":400,""patch"":0},""position"":{""x"":594.2,""y"":493.1,""z"":21.5},""ingame"":{""x"":34.5,""y"":32.5},""coordinates"":{""x"":34.882779091283,""y"":32.83412186472}}","34.5,32.5",[]
7290faf4e0657baaf583d50e413cf8381c4ac2b5,2016-11-14 20:44:48,0,Gathering,Lush Vegetation Patch,31406,211,2200,"{""map"":{""id"":211,""folder"":""r2f1\/00"",""path"":""r2f1\/r2f1.00.png"",""region"":25,""placename"":2200,""zone"":0,""size_factor"":95,""map_marker_range"":161,""hierarchy"":1,""territory_id"":397,""patch"":0},""position"":{""x"":-501.2,""y"":-443.4,""z"":118},""ingame"":{""x"":12.5,""y"":13.7},""coordinates"":{""x"":12.685952919408,""y"":13.857193153783}}","12.5,13.7",[]
72ac5bc863f55f0846da29a50ced15dfec505e68,2016-11-24 21:59:18,0,Gathering,Lush Vegetation Patch,31414,212,2000,"{""map"":{""id"":212,""folder"":""d2f1\/00"",""path"":""d2f1\/d2f1.00.png"",""region"":498,""placename"":2000,""zone"":0,""size_factor"":95,""offset_x"":0,""offset_y"":0,""map_marker_range"":162,""hierarchy"":1,""territory_id"":398,""patch"":0},""position"":{""x"":-714.3,""y"":557.4,""z"":-113.9},""ingame"":{""x"":8.3,""y"":33.7},""coordinates"":{""x"":8.3677644428454,""y"":34.137075966283}}","8.3,33.7",[]
72b2390eb95c42144e02c953fc4859cdedd9b93c,2016-12-25 00:46:46,0,Gathering,Mineral Deposit,30880,17,32,"{""map"":{""id"":17,""folder"":""s1f3\/00"",""path"":""s1f3\/s1f3.00.png"",""region"":22,""placename"":32,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":76,""hierarchy"":1,""territory_id"":137,""patch"":0},""position"":{""x"":446.2,""y"":142,""z"":14.6},""ingame"":{""x"":30.4,""y"":24.3},""coordinates"":{""x"":30.791650390625,""y"":24.62744140625}}","30.4,24.3",[]
72d2ab6757c1c2685cecab41be1c97d3dd3b24f2,2016-12-25 03:26:43,0,Gathering,Mineral Deposit,30962,25,67,"{""map"":{""id"":25,""folder"":""l1f1\/01"",""path"":""l1f1\/l1f1.01.png"",""region"":26,""placename"":67,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":108,""hierarchy"":1,""territory_id"":156,""patch"":0},""position"":{""x"":216.7,""y"":-545.4,""z"":-0.5},""ingame"":{""x"":25.8,""y"":10.6},""coordinates"":{""x"":26.141137695313,""y"":10.698193359375}}","25.8,10.6",[]
72fa916c2bb6c068d5cbf6e3f2577a406d4671d6,2016-12-26 12:06:49,0,Gathering,Lush Vegetation Patch,31398,214,2002,"{""map"":{""id"":214,""folder"":""d2f3\/00"",""path"":""d2f3\/d2f3.00.png"",""region"":498,""placename"":2002,""zone"":0,""size_factor"":95,""offset_x"":0,""offset_y"":0,""map_marker_range"":164,""hierarchy"":1,""territory_id"":400,""patch"":0},""position"":{""x"":8.2,""y"":-93.9,""z"":-17.1},""ingame"":{""x"":22.7,""y"":20.7},""coordinates"":{""x"":23.008267372533,""y"":20.939346474095}}","22.7,20.7",[]
7311e10e85e13f42d7e6d54cf39276c4e56ce89b,2017-12-07 19:47:41,0,Gathering,Carré De Végétation,31929,368,2407,"{""map"":{""id"":368,""folder"":""g3f2\/00"",""path"":""g3f2\/g3f2.00.png"",""region"":2400,""placename"":2407,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":278,""hierarchy"":1,""territory_id"":620,""patch"":36},""position"":{""x"":-771.8,""y"":231,""z"":300.3},""ingame"":{""x"":6,""y"":26.1},""coordinates"":{""x"":6.110498046875,""y"":26.430908203125}}","6,26.1",[]
73139237effba7d263b8338a6fe7bd2e27182218,2016-12-22 23:57:24,0,Gathering,Mineral Deposit,30921,53,63,"{""map"":{""id"":53,""folder"":""r1f1\/00"",""path"":""r1f1\/r1f1.00.png"",""region"":25,""placename"":63,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":102,""hierarchy"":1,""territory_id"":155,""patch"":0},""position"":{""x"":444.1,""y"":400.3,""z"":227},""ingame"":{""x"":30.4,""y"":29.5},""coordinates"":{""x"":30.749096679687,""y"":29.861547851562}}","30.4,29.5",[]
732628d8e4e2a35922fbe40fdf04dedc23f184c3,2016-12-22 23:08:36,0,Gathering,Mature Tree,30013,4,54,"{""map"":{""id"":4,""folder"":""f1f1\/00"",""path"":""f1f1\/f1f1.00.png"",""region"":23,""placename"":54,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":5,""hierarchy"":1,""territory_id"":148,""patch"":0},""position"":{""x"":72.7,""y"":-189,""z"":6},""ingame"":{""x"":23,""y"":17.7},""coordinates"":{""x"":23.223168945313,""y"":17.920166015625}}","23,17.7",[]
7332f8bf7c1a7b7a38f60452969313f3e4a88661,2016-12-22 23:55:40,0,Gathering,Mineral Deposit,30911,53,63,"{""map"":{""id"":53,""folder"":""r1f1\/00"",""path"":""r1f1\/r1f1.00.png"",""region"":25,""placename"":63,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":102,""hierarchy"":1,""territory_id"":155,""patch"":0},""position"":{""x"":120.5,""y"":18.4,""z"":285},""ingame"":{""x"":23.9,""y"":21.9},""coordinates"":{""x"":24.191772460938,""y"":22.1228515625}}","23.9,21.9",[]
738324e6ecb9a9fd0470f08b905de82b03c31ff1,2016-11-13 06:13:02,0,Gathering,Lush Vegetation Patch,30045,5,55,"{""map"":{""id"":5,""folder"":""f1f2\/00"",""path"":""f1f2\/f1f2.00.png"",""region"":23,""placename"":55,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":6,""hierarchy"":1,""territory_id"":152,""patch"":0},""position"":{""x"":-120.5,""y"":347.7,""z"":2},""ingame"":{""x"":19.1,""y"":28.5},""coordinates"":{""x"":19.308227539062,""y"":28.795678710938}}","19.1,28.5",[]
738dc3efb3564bfa9d98a45737c79ca64b7f9f0e,2016-12-25 23:24:43,0,Gathering,Mineral Deposit,30705,20,42,"{""map"":{""id"":20,""folder"":""w1f1\/00"",""path"":""w1f1\/w1f1.00.png"",""region"":24,""placename"":42,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":40,""hierarchy"":1,""territory_id"":140,""patch"":0},""position"":{""x"":-14.4,""y"":180,""z"":48.1},""ingame"":{""x"":21.2,""y"":25.1},""coordinates"":{""x"":21.458203125,""y"":25.3974609375}}","21.2,25.1",[]
738dcffdba6e7ac1a17ed70011c123cfce5cc388,2016-11-15 17:03:10,0,Gathering,Mature Tree,31141,215,2100,"{""map"":{""id"":215,""folder"":""a2f1\/00"",""path"":""a2f1\/a2f1.00.png"",""region"":497,""placename"":2100,""zone"":0,""size_factor"":95,""offset_x"":0,""offset_y"":0,""map_marker_range"":165,""hierarchy"":1,""territory_id"":401,""patch"":0},""position"":{""x"":-440.7,""y"":512.1,""z"":-187.8},""ingame"":{""x"":13.8,""y"":32.8},""coordinates"":{""x"":13.911905067845,""y"":33.219131630345}}","13.8,32.8",[]
739e76937aaf21a0fd88149f7eeaa6373abea4fd,2017-12-07 19:34:58,0,Gathering,Carré De Végétation,32290,368,2407,"{""map"":{""id"":368,""folder"":""g3f2\/00"",""path"":""g3f2\/g3f2.00.png"",""region"":2400,""placename"":2407,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":278,""hierarchy"":1,""territory_id"":620,""patch"":36},""position"":{""x"":-377.4,""y"":-721.6,""z"":59.2},""ingame"":{""x"":13.9,""y"":7.1},""coordinates"":{""x"":14.102490234375,""y"":7.127734375}}","13.9,7.1",[]
73ef34b94d690e71fee8b3f7d974f4a0c95209a1,2017-12-07 19:47:16,0,Gathering,Carrière De Pierre,32055,368,2407,"{""map"":{""id"":368,""folder"":""g3f2\/00"",""path"":""g3f2\/g3f2.00.png"",""region"":2400,""placename"":2407,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":278,""hierarchy"":1,""territory_id"":620,""patch"":36},""position"":{""x"":-331.7,""y"":465.9,""z"":275.1},""ingame"":{""x"":14.9,""y"":30.8},""coordinates"":{""x"":15.028540039062,""y"":31.190844726563}}","14.9,30.8",[]
